ANO_ELEICAO,NR_TURNO,SG_UF,CD_MUNICIPIO,DS_CARGO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
2018,2,PE,23450,Presidente,7438,ELEITO
2018,2,PB,19798,Presidente,297,ELEITO
2018,2,GO,92150,Presidente,2066,ELEITO
2018,2,PI,11630,Presidente,1132,ELEITO
2018,2,CE,15474,Presidente,5830,ELEITO
2018,2,PI,10995,Presidente,947,ELEITO
2018,2,MT,91332,Presidente,451,ELEITO
2018,2,PB,19941,Presidente,1477,ELEITO
2018,2,MT,90522,Presidente,3850,ELEITO
2018,2,AL,28690,Presidente,5877,ELEITO
2018,2,MG,46515,Presidente,1150,ELEITO
2018,2,SP,70939,Presidente,1273,ELEITO
2018,2,MG,52132,Presidente,12068,ELEITO
2018,2,MG,44911,Presidente,660,ELEITO
2018,2,RS,86096,Presidente,1759,ELEITO
2018,2,RS,89230,Presidente,3608,ELEITO
2018,2,MG,41238,Presidente,55333,ELEITO
2018,2,MG,53490,Presidente,945,ELEITO
2018,2,MG,50270,Presidente,10743,ELEITO
2018,2,MG,44458,Presidente,46563,ELEITO
2018,2,MG,41475,Presidente,19194,ELEITO
2018,2,MG,43150,Presidente,1983,ELEITO
2018,2,SP,70319,Presidente,2232,ELEITO
2018,2,SP,63070,Presidente,7699,ELEITO
2018,2,MG,45977,Presidente,1836,ELEITO
2018,2,RS,86568,Presidente,941,ELEITO
2018,2,MG,50253,Presidente,3424,ELEITO
2018,2,RS,85340,Presidente,891,ELEITO
2018,2,RS,85901,Presidente,882,ELEITO
2018,2,BA,36765,Presidente,792,ELEITO
2018,2,RN,16330,Presidente,1755,ELEITO
2018,2,RN,18279,Presidente,1493,ELEITO
2018,2,RJ,58122,Presidente,38830,ELEITO
2018,2,RN,18333,Presidente,606,ELEITO
2018,2,PA,4910,Presidente,3847,ELEITO
2018,2,RN,16136,Presidente,1554,ELEITO
2018,2,RN,18970,Presidente,200,ELEITO
2018,2,BA,34916,Presidente,1515,ELEITO
2018,2,PR,75531,Presidente,2256,ELEITO
2018,2,PR,78590,Presidente,16873,ELEITO
2018,2,PR,74047,Presidente,1460,ELEITO
2018,2,GO,94676,Presidente,993,ELEITO
2018,2,PA,5797,Presidente,5519,ELEITO
2018,2,PA,4510,Presidente,1480,ELEITO
2018,2,PA,4839,Presidente,34980,ELEITO
2018,2,PI,10820,Presidente,1067,ELEITO
2018,2,PI,11592,Presidente,10143,ELEITO
2018,2,PE,25070,Presidente,1049,ELEITO
2018,2,GO,92630,Presidente,3382,ELEITO
2018,2,CE,15989,Presidente,448,ELEITO
2018,2,PI,10901,Presidente,338,ELEITO
2018,2,TO,93130,Presidente,455,ELEITO
2018,2,SE,31259,Presidente,4454,ELEITO
2018,2,PE,23175,Presidente,3059,ELEITO
2018,2,TO,96156,Presidente,2451,ELEITO
2018,2,RO,94,Presidente,35962,ELEITO
2018,2,AL,27774,Presidente,855,ELEITO
2018,2,AL,27553,Presidente,2526,ELEITO
2018,2,MG,40550,Presidente,3252,ELEITO
2018,2,MG,54291,Presidente,1082,ELEITO
2018,2,SP,68691,Presidente,1154,ELEITO
2018,2,SP,61565,Presidente,6404,ELEITO
2018,2,SP,62014,Presidente,1018,ELEITO
2018,2,MG,42285,Presidente,772,ELEITO
2018,2,SP,61190,Presidente,5115,ELEITO
2018,2,SP,64777,Presidente,50820,ELEITO
2018,2,MG,49913,Presidente,1472,ELEITO
2018,2,RS,86762,Presidente,609,ELEITO
2018,2,SP,72354,Presidente,4082,ELEITO
2018,2,MG,44970,Presidente,3076,ELEITO
2018,2,MG,53635,Presidente,540,ELEITO
2018,2,SC,80403,Presidente,3151,ELEITO
2018,2,BA,30058,Presidente,22064,ELEITO
2018,2,RJ,59218,Presidente,20623,ELEITO
2018,2,RJ,58467,Presidente,35485,ELEITO
2018,2,RJ,58300,Presidente,5059,ELEITO
2018,2,RN,17531,Presidente,1204,ELEITO
2018,2,SC,81540,Presidente,874,ELEITO
2018,2,RJ,58157,Presidente,20042,ELEITO
2018,2,PR,79057,Presidente,7786,ELEITO
2018,2,GO,93319,Presidente,1570,ELEITO
2018,2,GO,94552,Presidente,2424,ELEITO
2018,2,GO,93602,Presidente,587,ELEITO
2018,2,GO,93327,Presidente,20034,ELEITO
2018,2,PB,19380,Presidente,408,ELEITO
2018,2,PI,12025,Presidente,263,ELEITO
2018,2,PI,10332,Presidente,634,ELEITO
2018,2,PB,22373,Presidente,551,ELEITO
2018,2,CE,14150,Presidente,819,ELEITO
2018,2,CE,15458,Presidente,3940,ELEITO
2018,2,CE,13412,Presidente,3707,ELEITO
2018,2,TO,73504,Presidente,710,ELEITO
2018,2,PB,19828,Presidente,460,ELEITO
2018,2,MT,98310,Presidente,14479,ELEITO
2018,2,AL,28410,Presidente,1250,ELEITO
2018,2,ES,56065,Presidente,1979,ELEITO
2018,2,AL,28371,Presidente,8313,ELEITO
2018,2,MG,49719,Presidente,2705,ELEITO
2018,2,SP,69892,Presidente,1048,ELEITO
2018,2,SP,71358,Presidente,41928,ELEITO
2018,2,MG,45276,Presidente,949,ELEITO
2018,2,MG,43656,Presidente,35020,ELEITO
2018,2,SP,66516,Presidente,914,ELEITO
2018,2,MG,40193,Presidente,1592,ELEITO
2018,2,SP,63916,Presidente,4879,ELEITO
2018,2,MG,40789,Presidente,8141,ELEITO
2018,2,MG,40088,Presidente,2623,ELEITO
2018,2,MG,44792,Presidente,3854,ELEITO
2018,2,RS,89710,Presidente,1701,ELEITO
2018,2,MG,50156,Presidente,2819,ELEITO
2018,2,RS,89265,Presidente,611,ELEITO
2018,2,BA,36633,Presidente,2675,ELEITO
2018,2,SC,81574,Presidente,2437,ELEITO
2018,2,BA,35297,Presidente,505,ELEITO
2018,2,RN,17876,Presidente,3497,ELEITO
2018,2,BA,34533,Presidente,798,ELEITO
2018,2,BA,30759,Presidente,1091,ELEITO
2018,2,RJ,59196,Presidente,14956,ELEITO
2018,2,RJ,58343,Presidente,3664,ELEITO
2018,2,PR,84557,Presidente,1174,ELEITO
2018,2,PR,75833,Presidente,32452,ELEITO
2018,2,RJ,58254,Presidente,15731,ELEITO
2018,2,GO,93203,Presidente,1294,ELEITO
2018,2,GO,94293,Presidente,2650,ELEITO
2018,2,GO,94072,Presidente,2023,ELEITO
2018,2,PE,23957,Presidente,1892,ELEITO
2018,2,GO,94439,Presidente,2457,ELEITO
2018,2,MA,8974,Presidente,5352,ELEITO
2018,2,PI,12262,Presidente,362,ELEITO
2018,2,PI,11290,Presidente,757,ELEITO
2018,2,PE,23019,Presidente,4476,ELEITO
2018,2,PE,25879,Presidente,400,ELEITO
2018,2,PB,20052,Presidente,933,ELEITO
2018,2,CE,15210,Presidente,867,ELEITO
2018,2,CE,13315,Presidente,1584,ELEITO
2018,2,MA,7951,Presidente,686,ELEITO
2018,2,PE,24872,Presidente,11046,ELEITO
2018,2,PE,25216,Presidente,19507,ELEITO
2018,2,CE,14877,Presidente,3936,ELEITO
2018,2,MA,9016,Presidente,2720,ELEITO
2018,2,MS,90930,Presidente,8712,ELEITO
2018,2,MA,7331,Presidente,4877,ELEITO
2018,2,CE,13498,Presidente,21561,NÃO ELEITO
2018,2,TO,94838,Presidente,1934,NÃO ELEITO
2018,2,TO,73300,Presidente,1011,NÃO ELEITO
2018,2,MT,99031,Presidente,441,NÃO ELEITO
2018,2,SE,32255,Presidente,5859,NÃO ELEITO
2018,2,SE,31798,Presidente,6999,NÃO ELEITO
2018,2,MT,98710,Presidente,1585,NÃO ELEITO
2018,2,AM,2658,Presidente,8303,NÃO ELEITO
2018,2,RR,3131,Presidente,1217,NÃO ELEITO
2018,2,MG,40835,Presidente,7726,NÃO ELEITO
2018,2,MG,42951,Presidente,1051,NÃO ELEITO
2018,2,MG,50890,Presidente,3166,NÃO ELEITO
2018,2,RS,86754,Presidente,2500,NÃO ELEITO
2018,2,SP,62774,Presidente,2029,NÃO ELEITO
2018,2,MG,47430,Presidente,6642,NÃO ELEITO
2018,2,MG,53031,Presidente,1848,NÃO ELEITO
2018,2,MG,51616,Presidente,1491,NÃO ELEITO
2018,2,MG,41149,Presidente,1172,NÃO ELEITO
2018,2,SP,61875,Presidente,1855,NÃO ELEITO
2018,2,MG,45535,Presidente,10702,NÃO ELEITO
2018,2,SP,63290,Presidente,2572,NÃO ELEITO
2018,2,RS,87599,Presidente,513,NÃO ELEITO
2018,2,SP,69132,Presidente,5652,NÃO ELEITO
2018,2,MG,48232,Presidente,798,NÃO ELEITO
2018,2,RS,88838,Presidente,1960,NÃO ELEITO
2018,2,SC,81183,Presidente,528,NÃO ELEITO
2018,2,SC,81043,Presidente,1120,NÃO ELEITO
2018,2,BA,36633,Presidente,16180,NÃO ELEITO
2018,2,BA,38814,Presidente,9016,NÃO ELEITO
2018,2,BA,39748,Presidente,9663,NÃO ELEITO
2018,2,SP,63398,Presidente,987,NÃO ELEITO
2018,2,SC,83275,Presidente,17413,NÃO ELEITO
2018,2,RJ,58203,Presidente,14202,NÃO ELEITO
2018,2,BA,34991,Presidente,4273,NÃO ELEITO
2018,2,RN,18155,Presidente,3298,NÃO ELEITO
2018,2,PR,77771,Presidente,16611,NÃO ELEITO
2018,2,BA,35513,Presidente,6328,NÃO ELEITO
2018,2,PR,74764,Presidente,1050,NÃO ELEITO
2018,2,PR,78590,Presidente,7285,NÃO ELEITO
2018,2,PR,76511,Presidente,1021,NÃO ELEITO
2018,2,PA,4278,Presidente,29694,NÃO ELEITO
2018,2,GO,94854,Presidente,1664,NÃO ELEITO
2018,2,PI,12580,Presidente,2777,NÃO ELEITO
2018,2,PB,19917,Presidente,3317,NÃO ELEITO
2018,2,PI,10200,Presidente,2973,NÃO ELEITO
2018,2,CE,13595,Presidente,9796,NÃO ELEITO
2018,2,CE,13773,Presidente,6756,NÃO ELEITO
2018,2,MA,8621,Presidente,3205,NÃO ELEITO
2018,2,MS,90158,Presidente,1849,NÃO ELEITO
2018,2,MA,8095,Presidente,9181,NÃO ELEITO
2018,2,TO,95532,Presidente,1852,NÃO ELEITO
2018,2,PB,19887,Presidente,3039,NÃO ELEITO
2018,2,SE,31496,Presidente,5632,NÃO ELEITO
2018,2,RO,809,Presidente,1504,NÃO ELEITO
2018,2,RO,566,Presidente,2051,NÃO ELEITO
2018,2,AL,27090,Presidente,4923,NÃO ELEITO
2018,2,ES,56979,Presidente,27104,NÃO ELEITO
2018,2,AL,28614,Presidente,4729,NÃO ELEITO
2018,2,MG,40860,Presidente,2458,NÃO ELEITO
2018,2,MG,47210,Presidente,1245,NÃO ELEITO
2018,2,RS,86762,Presidente,954,NÃO ELEITO
2018,2,SP,69876,Presidente,1409,NÃO ELEITO
2018,2,SP,70971,Presidente,11770,NÃO ELEITO
2018,2,RS,89214,Presidente,2818,NÃO ELEITO
2018,2,SP,68535,Presidente,10296,NÃO ELEITO
2018,2,MG,42013,Presidente,1594,NÃO ELEITO
2018,2,SP,70017,Presidente,2566,NÃO ELEITO
2018,2,SP,63835,Presidente,2654,NÃO ELEITO
2018,2,SP,71072,Presidente,28491,NÃO ELEITO
2018,2,SP,67539,Presidente,1153,NÃO ELEITO
2018,2,MG,49255,Presidente,4333,NÃO ELEITO
2018,2,SP,61476,Presidente,724,NÃO ELEITO
2018,2,SP,61280,Presidente,8884,NÃO ELEITO
2018,2,MG,50318,Presidente,2281,NÃO ELEITO
2018,2,RS,87610,Presidente,774,NÃO ELEITO
2018,2,MG,48798,Presidente,6090,NÃO ELEITO
2018,2,RS,85359,Presidente,1468,NÃO ELEITO
2018,2,BA,39152,Presidente,8807,NÃO ELEITO
2018,2,BA,39993,Presidente,5167,NÃO ELEITO
2018,2,BA,34835,Presidente,8211,NÃO ELEITO
2018,2,MG,49018,Presidente,2863,NÃO ELEITO
2018,2,AC,1090,Presidente,2334,NÃO ELEITO
2018,2,BA,34150,Presidente,9733,NÃO ELEITO
2018,2,RN,18953,Presidente,4792,NÃO ELEITO
2018,2,RJ,58696,Presidente,17857,NÃO ELEITO
2018,2,PA,5150,Presidente,13016,NÃO ELEITO
2018,2,PR,78611,Presidente,932,NÃO ELEITO
2018,2,PR,76317,Presidente,2194,NÃO ELEITO
2018,2,BA,33090,Presidente,4018,NÃO ELEITO
2018,2,PR,84530,Presidente,5298,NÃO ELEITO
2018,2,BA,37192,Presidente,4133,NÃO ELEITO
2018,2,PR,74527,Presidente,1491,NÃO ELEITO
2018,2,RJ,60011,Presidente,14840,NÃO ELEITO
2018,2,PR,75353,Presidente,23488,NÃO ELEITO
2018,2,GO,93998,Presidente,6777,NÃO ELEITO
2018,2,GO,94072,Presidente,1817,NÃO ELEITO
2018,2,GO,95915,Presidente,2792,NÃO ELEITO
2018,2,PB,21652,Presidente,3591,NÃO ELEITO
2018,2,PI,11878,Presidente,3375,NÃO ELEITO
2018,2,PE,23272,Presidente,14345,NÃO ELEITO
2018,2,PB,21075,Presidente,2116,NÃO ELEITO
2018,2,PA,4936,Presidente,26114,NÃO ELEITO
2018,2,MA,8176,Presidente,7240,NÃO ELEITO
2018,2,PE,25372,Presidente,8410,NÃO ELEITO
2018,2,CE,15857,Presidente,36945,NÃO ELEITO
2018,2,MA,8931,Presidente,2392,NÃO ELEITO
2018,2,MA,8893,Presidente,49761,NÃO ELEITO
2018,2,PE,26239,Presidente,7795,NÃO ELEITO
2018,2,GO,93971,Presidente,5486,NÃO ELEITO
2018,2,CE,14958,Presidente,22267,NÃO ELEITO
2018,2,PA,4570,Presidente,15550,NÃO ELEITO
2018,2,CE,14133,Presidente,11782,NÃO ELEITO
2018,2,CE,13994,Presidente,4265,NÃO ELEITO
2018,2,CE,14397,Presidente,17204,NÃO ELEITO
2018,2,MA,9636,Presidente,9599,NÃO ELEITO
2018,2,SC,81930,Presidente,661,NÃO ELEITO
2018,2,PI,12270,Presidente,2180,NÃO ELEITO
2018,2,RN,18678,Presidente,3408,NÃO ELEITO
2018,2,PE,23248,Presidente,8297,NÃO ELEITO
2018,2,PE,24872,Presidente,23323,NÃO ELEITO
2018,2,CE,15717,Presidente,24614,NÃO ELEITO
2018,2,CE,15296,Presidente,32322,NÃO ELEITO
2018,2,CE,13897,Presidente,44324,NÃO ELEITO
2018,2,MA,8150,Presidente,4898,NÃO ELEITO
2018,2,MA,7005,Presidente,6279,NÃO ELEITO
2018,2,CE,15113,Presidente,21268,NÃO ELEITO
2018,2,TO,73512,Presidente,1723,NÃO ELEITO
2018,2,TO,92681,Presidente,1660,NÃO ELEITO
2018,2,SE,31658,Presidente,7201,NÃO ELEITO
2018,2,MT,90360,Presidente,1141,NÃO ELEITO
2018,2,MT,91634,Presidente,1021,NÃO ELEITO
2018,2,MS,91138,Presidente,7332,NÃO ELEITO
2018,2,RO,698,Presidente,1309,NÃO ELEITO
2018,2,ES,57037,Presidente,23290,NÃO ELEITO
2018,2,ES,56090,Presidente,1897,NÃO ELEITO
2018,2,MG,50652,Presidente,1360,NÃO ELEITO
2018,2,SP,64734,Presidente,6142,NÃO ELEITO
2018,2,MG,41246,Presidente,2481,NÃO ELEITO
2018,2,MG,41777,Presidente,2508,NÃO ELEITO
2018,2,MG,51292,Presidente,3146,NÃO ELEITO
2018,2,RS,87750,Presidente,1392,NÃO ELEITO
2018,2,RS,88854,Presidente,1099,NÃO ELEITO
2018,2,RS,85243,Presidente,340,NÃO ELEITO
2018,2,SP,65196,Presidente,1773,NÃO ELEITO
2018,2,SP,71072,Presidente,39255,NÃO ELEITO
2018,2,MG,52116,Presidente,1141,NÃO ELEITO
2018,2,MG,41157,Presidente,5797,NÃO ELEITO
2018,2,RS,89672,Presidente,2692,NÃO ELEITO
2018,2,MG,51357,Presidente,4807,NÃO ELEITO
2018,2,BA,39900,Presidente,5595,NÃO ELEITO
2018,2,BA,35050,Presidente,3684,NÃO ELEITO
2018,2,DF,97012,Presidente,28778,NÃO ELEITO
2018,2,SC,81876,Presidente,744,NÃO ELEITO
2018,2,BA,39772,Presidente,4908,NÃO ELEITO
2018,2,BA,35815,Presidente,26759,NÃO ELEITO
2018,2,RN,18635,Presidente,2758,NÃO ELEITO
2018,2,RN,18473,Presidente,10032,NÃO ELEITO
2018,2,GO,95710,Presidente,19085,NÃO ELEITO
2018,2,PR,75310,Presidente,1681,NÃO ELEITO
2018,2,SC,82953,Presidente,3950,NÃO ELEITO
2018,2,RJ,60011,Presidente,13631,NÃO ELEITO
2018,2,PR,74985,Presidente,2343,NÃO ELEITO
2018,2,PR,78476,Presidente,631,NÃO ELEITO
2018,2,PA,5819,Presidente,9628,NÃO ELEITO
2018,2,GO,95990,Presidente,3838,NÃO ELEITO
2018,2,TO,94099,Presidente,2276,NÃO ELEITO
2018,2,MA,8192,Presidente,4796,NÃO ELEITO
2018,2,PB,19330,Presidente,6565,NÃO ELEITO
2018,2,MT,91952,Presidente,3015,NÃO ELEITO
2018,2,MT,90140,Presidente,1043,NÃO ELEITO
2018,2,MT,90670,Presidente,20593,NÃO ELEITO
2018,2,AL,27235,Presidente,4166,NÃO ELEITO
2018,2,MT,98337,Presidente,1641,NÃO ELEITO
2018,2,AL,27510,Presidente,10412,NÃO ELEITO
2018,2,AL,28215,Presidente,5156,NÃO ELEITO
2018,2,MG,49131,Presidente,1068,NÃO ELEITO
2018,2,SP,71714,Presidente,1245,NÃO ELEITO
2018,2,MG,54097,Presidente,3186,NÃO ELEITO
2018,2,RS,88528,Presidente,1149,NÃO ELEITO
2018,2,RS,89508,Presidente,679,NÃO ELEITO
2018,2,SP,62332,Presidente,3013,NÃO ELEITO
2018,2,MG,47554,Presidente,3206,NÃO ELEITO
2018,2,MG,47732,Presidente,1427,NÃO ELEITO
2018,2,MG,49778,Presidente,759,NÃO ELEITO
2018,2,SP,61158,Presidente,853,NÃO ELEITO
2018,2,MG,42676,Presidente,6890,NÃO ELEITO
2018,2,SP,69159,Presidente,5502,NÃO ELEITO
2018,2,RS,86428,Presidente,753,NÃO ELEITO
2018,2,SP,67458,Presidente,1264,NÃO ELEITO
2018,2,MG,52558,Presidente,5052,NÃO ELEITO
2018,2,SP,70777,Presidente,12332,NÃO ELEITO
2018,2,SP,67890,Presidente,25213,NÃO ELEITO
2018,2,MG,51934,Presidente,982,NÃO ELEITO
2018,2,RS,85065,Presidente,967,NÃO ELEITO
2018,2,RS,88013,Presidente,35242,NÃO ELEITO
2018,2,MG,44377,Presidente,1724,NÃO ELEITO
2018,2,MG,54038,Presidente,18368,NÃO ELEITO
2018,2,BA,37303,Presidente,4000,NÃO ELEITO
2018,2,PR,74500,Presidente,728,NÃO ELEITO
2018,2,PR,75892,Presidente,4979,NÃO ELEITO
2018,2,PA,4693,Presidente,12956,NÃO ELEITO
2018,2,PR,74403,Presidente,796,NÃO ELEITO
2018,2,PR,74977,Presidente,2062,NÃO ELEITO
2018,2,RJ,58432,Presidente,13120,NÃO ELEITO
2018,2,PR,75256,Presidente,7513,NÃO ELEITO
2018,2,SC,83151,Presidente,2443,NÃO ELEITO
2018,2,SC,81213,Presidente,1128,NÃO ELEITO
2018,2,RJ,58106,Presidente,8525,NÃO ELEITO
2018,2,GO,95150,Presidente,812,NÃO ELEITO
2018,2,GO,94390,Presidente,3863,NÃO ELEITO
2018,2,RN,16934,Presidente,1089,NÃO ELEITO
2018,2,PB,21555,Presidente,7943,NÃO ELEITO
2018,2,PB,21776,Presidente,2727,NÃO ELEITO
2018,2,PB,20001,Presidente,3679,NÃO ELEITO
2018,2,PI,11770,Presidente,2582,NÃO ELEITO
2018,2,PB,19526,Presidente,2496,NÃO ELEITO
2018,2,GO,93254,Presidente,7459,NÃO ELEITO
2018,2,CE,13854,Presidente,59204,NÃO ELEITO
2018,2,PI,10715,Presidente,1974,NÃO ELEITO
2018,2,MA,9210,Presidente,43732,NÃO ELEITO
2018,2,MA,9571,Presidente,28127,NÃO ELEITO
2018,2,PI,10286,Presidente,3386,NÃO ELEITO
2018,2,MS,91154,Presidente,3332,NÃO ELEITO
2018,2,PB,19100,Presidente,2927,NÃO ELEITO
2018,2,AM,98515,Presidente,5410,NÃO ELEITO
2018,2,SE,32131,Presidente,9340,NÃO ELEITO
2018,2,MT,90247,Presidente,1250,NÃO ELEITO
2018,2,MT,90662,Presidente,1445,NÃO ELEITO
2018,2,MT,98655,Presidente,3739,NÃO ELEITO
2018,2,AM,2917,Presidente,3400,NÃO ELEITO
2018,2,MG,40118,Presidente,4205,NÃO ELEITO
2018,2,RS,88650,Presidente,5544,NÃO ELEITO
2018,2,RS,89320,Presidente,640,NÃO ELEITO
2018,2,RS,88897,Presidente,1875,NÃO ELEITO
2018,2,SP,65390,Presidente,1372,NÃO ELEITO
2018,2,MG,51411,Presidente,1876,NÃO ELEITO
2018,2,RS,88935,Presidente,3662,NÃO ELEITO
2018,2,SP,70173,Presidente,22479,NÃO ELEITO
2018,2,MG,40231,Presidente,1393,NÃO ELEITO
2018,2,RS,89451,Presidente,1142,NÃO ELEITO
2018,2,MG,53430,Presidente,10473,NÃO ELEITO
2018,2,RS,85618,Presidente,22310,NÃO ELEITO
2018,2,SP,63894,Presidente,4710,NÃO ELEITO
2018,2,MG,44474,Presidente,1609,NÃO ELEITO
2018,2,SP,68756,Presidente,22044,NÃO ELEITO
2018,2,SP,69213,Presidente,22155,NÃO ELEITO
2018,2,SP,62553,Presidente,677,NÃO ELEITO
2018,2,RS,85979,Presidente,2313,NÃO ELEITO
2018,2,RS,86010,Presidente,3454,NÃO ELEITO
2018,2,RS,84913,Presidente,439,NÃO ELEITO
2018,2,RS,86282,Presidente,403,NÃO ELEITO
2018,2,SC,80934,Presidente,6912,NÃO ELEITO
2018,2,AM,2038,Presidente,3681,NÃO ELEITO
2018,2,GO,96474,Presidente,6986,NÃO ELEITO
2018,2,GO,92924,Presidente,1652,NÃO ELEITO
2018,2,BA,38016,Presidente,9874,NÃO ELEITO
2018,2,PR,84557,Presidente,1288,NÃO ELEITO
2018,2,RJ,60011,Presidente,37716,NÃO ELEITO
2018,2,PR,75353,Presidente,27201,NÃO ELEITO
2018,2,PR,74454,Presidente,4626,NÃO ELEITO
2018,2,PA,4219,Presidente,6342,NÃO ELEITO
2018,2,PE,25313,Presidente,46982,NÃO ELEITO
2018,2,PB,19879,Presidente,12017,NÃO ELEITO
2018,2,PI,12165,Presidente,2911,NÃO ELEITO
2018,2,PA,4650,Presidente,21804,NÃO ELEITO
2018,2,MA,8290,Presidente,10451,NÃO ELEITO
2018,2,MS,91111,Presidente,7117,NÃO ELEITO
2018,2,MS,98159,Presidente,2954,NÃO ELEITO
2018,2,MA,8427,Presidente,2935,NÃO ELEITO
2018,2,MT,90743,Presidente,792,NÃO ELEITO
2018,2,MT,90620,Presidente,2314,NÃO ELEITO
2018,2,AM,2410,Presidente,29226,NÃO ELEITO
2018,2,RO,582,Presidente,2252,NÃO ELEITO
2018,2,SP,65072,Presidente,4452,NÃO ELEITO
2018,2,MG,51314,Presidente,2673,NÃO ELEITO
2018,2,MG,48356,Presidente,8750,NÃO ELEITO
2018,2,MG,45772,Presidente,1529,NÃO ELEITO
2018,2,MG,40940,Presidente,2315,NÃO ELEITO
2018,2,MG,52213,Presidente,16543,NÃO ELEITO
2018,2,MG,41009,Presidente,3156,NÃO ELEITO
2018,2,MG,40215,Presidente,4715,NÃO ELEITO
2018,2,SP,66974,Presidente,1148,NÃO ELEITO
2018,2,SP,71072,Presidente,28307,NÃO ELEITO
2018,2,RS,88056,Presidente,2788,NÃO ELEITO
2018,2,MG,53678,Presidente,3184,NÃO ELEITO
2018,2,SP,67695,Presidente,8377,NÃO ELEITO
2018,2,MG,41211,Presidente,1368,NÃO ELEITO
2018,2,RS,87408,Presidente,1334,NÃO ELEITO
2018,2,RS,89400,Presidente,871,NÃO ELEITO
2018,2,MG,40177,Presidente,5099,NÃO ELEITO
2018,2,RS,86649,Presidente,847,NÃO ELEITO
2018,2,RS,88447,Presidente,1279,NÃO ELEITO
2018,2,PR,75779,Presidente,505,NÃO ELEITO
2018,2,RJ,58670,Presidente,14659,NÃO ELEITO
2018,2,AC,1082,Presidente,1682,NÃO ELEITO
2018,2,AP,6033,Presidente,3140,NÃO ELEITO
2018,2,BA,33260,Presidente,8339,NÃO ELEITO
2018,2,RJ,60011,Presidente,30844,NÃO ELEITO
2018,2,RN,17876,Presidente,11447,NÃO ELEITO
2018,2,RN,16799,Presidente,970,NÃO ELEITO
2018,2,BA,30813,Presidente,4610,NÃO ELEITO
2018,2,BA,37915,Presidente,7536,NÃO ELEITO
2018,2,BA,35416,Presidente,7615,NÃO ELEITO
2018,2,BA,39659,Presidente,25913,NÃO ELEITO
2018,2,PR,79979,Presidente,1951,NÃO ELEITO
2018,2,PR,74012,Presidente,1767,NÃO ELEITO
2018,2,PR,75450,Presidente,2308,NÃO ELEITO
2018,2,PI,12602,Presidente,2315,NÃO ELEITO
2018,2,PE,25011,Presidente,3768,NÃO ELEITO
2018,2,GO,92657,Presidente,4976,NÃO ELEITO
2018,2,PI,12289,Presidente,2462,NÃO ELEITO
2018,2,CE,15598,Presidente,30584,NÃO ELEITO
2018,2,MA,9130,Presidente,2190,NÃO ELEITO
2018,2,MT,91057,Presidente,587,NÃO ELEITO
2018,2,PB,19593,Presidente,3193,NÃO ELEITO
2018,2,MT,90123,Presidente,726,NÃO ELEITO
2018,2,AL,27111,Presidente,2346,NÃO ELEITO
2018,2,MG,44911,Presidente,912,NÃO ELEITO
2018,2,SP,66850,Presidente,3596,NÃO ELEITO
2018,2,SP,69515,Presidente,595,NÃO ELEITO
2018,2,SP,71072,Presidente,46067,NÃO ELEITO
2018,2,MG,50512,Presidente,1277,NÃO ELEITO
2018,2,RS,85952,Presidente,1481,NÃO ELEITO
2018,2,MG,41033,Presidente,1988,NÃO ELEITO
2018,2,SP,71170,Presidente,1695,NÃO ELEITO
2018,2,RS,89397,Presidente,4500,NÃO ELEITO
2018,2,RS,85545,Presidente,1215,NÃO ELEITO
2018,2,SP,70572,Presidente,16432,NÃO ELEITO
2018,2,MG,53015,Presidente,1461,NÃO ELEITO
2018,2,MG,41017,Presidente,6120,NÃO ELEITO
2018,2,SP,62154,Presidente,1970,NÃO ELEITO
2018,2,SP,70491,Presidente,511,NÃO ELEITO
2018,2,RS,89117,Presidente,1328,NÃO ELEITO
2018,2,MG,52450,Presidente,611,NÃO ELEITO
2018,2,MG,46698,Presidente,5026,NÃO ELEITO
2018,2,SP,63274,Presidente,991,NÃO ELEITO
2018,2,MG,43419,Presidente,2378,NÃO ELEITO
2018,2,MG,44350,Presidente,2087,NÃO ELEITO
2018,2,MG,42480,Presidente,1207,NÃO ELEITO
2018,2,BA,37583,Presidente,3836,NÃO ELEITO
2018,2,BA,33170,Presidente,2527,NÃO ELEITO
2018,2,PR,74330,Presidente,1628,NÃO ELEITO
2018,2,RR,3042,Presidente,1844,NÃO ELEITO
2018,2,RJ,58971,Presidente,21494,NÃO ELEITO
2018,2,BA,36137,Presidente,16393,NÃO ELEITO
2018,2,PR,76899,Presidente,2741,NÃO ELEITO
2018,2,RJ,60011,Presidente,16056,NÃO ELEITO
2018,2,SC,80020,Presidente,1841,NÃO ELEITO
2018,2,GO,96075,Presidente,1813,NÃO ELEITO
2018,2,GO,94510,Presidente,2457,NÃO ELEITO
2018,2,GO,92207,Presidente,937,NÃO ELEITO
2018,2,GO,92363,Presidente,1898,NÃO ELEITO
2018,2,SC,80896,Presidente,6502,NÃO ELEITO
2018,2,PE,25178,Presidente,28817,NÃO ELEITO
2018,2,PB,20052,Presidente,3160,NÃO ELEITO
2018,2,PB,19763,Presidente,2052,NÃO ELEITO
2018,2,PI,10057,Presidente,7351,NÃO ELEITO
2018,2,CE,15792,Presidente,6424,NÃO ELEITO
2018,2,MA,9199,Presidente,10007,NÃO ELEITO
